日時,工場,機械名,機械番号,追加量L,回収量kg,回収量L,回転数,回収率%,記録者
2026-04-15T08:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4,5.2,3,,山本
2026-04-20T12:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.6,4.7,3,,高橋
2026-04-24T10:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,4,5.2,3,,鈴木
2026-04-03T13:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.7,6.1,2,,山本
2026-04-07T08:10:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.9,5.1,2,,高橋
2026-04-12T08:00:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.4,2,,佐藤
2026-04-15T16:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,2,,高橋
2026-04-20T15:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.8,6.2,2,,佐藤
2026-04-24T14:20:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,3,,鈴木
2026-04-03T11:00:00.000Z,神戸工場,TOSEI HRD-301S,1,159,10,12.9,4,8.1,佐藤
2026-04-08T10:30:00.000Z,神戸工場,TOSEI HRD-301S,1,0,11.5,14.8,4,,鈴木
2026-04-11T10:50:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.2,13.2,3,,鈴木
2026-04-16T14:40:00.000Z,神戸工場,TOSEI HRD-301S,1,140,9.5,12.3,4,8.7,高橋
2026-04-20T14:20:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.3,13.3,5,,鈴木
2026-04-23T09:50:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9.5,12.3,5,,田中
2026-04-03T13:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.6,9.8,3,,山本
2026-04-08T13:40:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.5,12.3,4,,田中
2026-04-11T14:20:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.8,10,4,,山本
2026-04-16T08:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.3,10.7,3,,佐藤
2026-04-19T14:20:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.8,11.3,4,,高橋
2026-04-24T16:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.8,11.3,3,,高橋
2026-04-03T11:30:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.8,10.1,3,,鈴木
2026-04-08T15:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.8,10.1,3,,佐藤
2026-04-12T08:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.7,8.7,3,,高橋
2026-04-16T14:00:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.1,9.2,3,,鈴木
2026-04-19T14:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6,7.7,3,,高橋
2026-04-23T15:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.3,8.2,4,,田中
2026-04-04T08:30:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.5,7.1,3,,鈴木
2026-04-07T08:50:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5,6.5,3,,高橋
2026-04-12T11:50:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.5,7.1,2,,佐藤
2026-04-16T10:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.1,7.9,3,,田中
2026-04-20T11:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6,7.7,2,,高橋
2026-04-24T14:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6,7.8,3,,高橋
2026-04-03T08:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,75,8.8,11.3,2,15,山本
2026-04-08T13:30:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.3,10.7,2,,田中
2026-04-11T15:10:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.7,11.2,2,,鈴木
2026-04-15T09:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,69,7.7,9.9,2,14.3,高橋
2026-04-20T08:00:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.8,11.3,2,,田中
2026-04-24T16:30:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.3,10.7,2,,高橋
2026-04-03T12:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.2,6.7,1,,鈴木
2026-04-08T12:20:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.9,7.6,1,,鈴木
2026-04-12T10:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.8,7.5,2,,佐藤
2026-04-16T14:10:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.5,7.1,1,,鈴木
2026-04-19T14:20:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.3,6.9,2,,佐藤
2026-04-23T09:50:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.9,6.4,2,,田中
2026-05-04T08:10:00.000Z,亀山工場,TOSEI HRD-301S,1,230,12.6,16.2,4,7,高橋
2026-05-08T14:10:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10,12.9,4,,鈴木
2026-05-12T16:10:00.000Z,亀山工場,TOSEI HRD-301S,1,0,9.5,12.3,3,,鈴木
2026-05-16T15:20:00.000Z,亀山工場,TOSEI HRD-301S,1,205,9.6,12.4,5,6,高橋
2026-05-20T08:10:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.5,13.5,4,,高橋
2026-05-24T11:50:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10,12.9,5,,佐藤
2026-05-04T14:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.8,10,3,,田中
2026-05-07T12:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8,10.3,4,,佐藤
2026-05-11T16:00:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.4,9.6,3,,高橋
2026-05-15T14:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.8,11.3,4,,鈴木
2026-05-20T08:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.7,9.9,4,,佐藤
2026-05-24T10:00:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.7,9.9,3,,山本
2026-05-04T12:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.5,5.8,3,,鈴木
2026-05-07T14:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.9,5.1,3,,山本
2026-05-12T11:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.8,4.9,4,,高橋
2026-05-16T14:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.8,4.9,3,,高橋
2026-05-19T10:30:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.2,5.4,3,,田中
2026-05-23T11:50:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.4,5.7,4,,田中
2026-05-04T12:20:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.5,8.4,3,,高橋
2026-05-07T09:30:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.7,7.4,2,,高橋
2026-05-12T10:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.2,6.7,3,,鈴木
2026-05-16T09:30:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.7,8.6,2,,田中
2026-05-19T16:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.3,6.8,3,,山本
2026-05-23T12:10:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.1,7.9,3,,佐藤
2026-05-03T10:10:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.9,6.3,2,,佐藤
2026-05-08T14:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4,5.2,2,,山本
2026-05-11T08:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.2,5.5,2,,田中
2026-05-16T14:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.5,5.8,2,,高橋
2026-05-19T16:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.3,5.6,2,,佐藤
2026-05-23T12:20:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.3,5.6,2,,高橋
2026-05-04T10:30:00.000Z,亀山工場,QDF-151R,1,0,2.3,3,1,,山本
2026-05-07T09:20:00.000Z,亀山工場,QDF-151R,1,0,2.6,3.4,2,,田中
2026-05-12T12:00:00.000Z,亀山工場,QDF-151R,1,0,2.1,2.8,1,,鈴木
2026-05-15T12:40:00.000Z,亀山工場,QDF-151R,1,0,2.5,3.3,2,,佐藤
2026-05-20T11:00:00.000Z,亀山工場,QDF-151R,1,0,2.4,3.2,1,,鈴木
2026-05-24T08:40:00.000Z,亀山工場,QDF-151R,1,0,2.1,2.7,1,,高橋
2026-05-04T16:10:00.000Z,白浜工場,TOSEI HRD-301S,1,200,9.2,11.9,3,5.9,高橋
2026-05-07T13:10:00.000Z,白浜工場,TOSEI HRD-301S,1,0,7.5,9.7,4,,山本
2026-05-12T09:50:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.1,10.4,3,,山本
2026-05-15T10:50:00.000Z,白浜工場,TOSEI HRD-301S,1,156,7.4,9.6,5,6.1,山本
2026-05-19T16:50:00.000Z,白浜工場,TOSEI HRD-301S,1,0,7.8,10,5,,高橋
2026-05-23T16:50:00.000Z,白浜工場,TOSEI HRD-301S,1,0,7.4,9.5,3,,山本
2026-05-03T14:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.7,11.2,3,,鈴木
2026-05-07T11:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7,9.1,5,,佐藤
2026-05-11T11:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7.2,9.3,4,,山本
2026-05-15T12:30:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.8,11.3,4,,佐藤
2026-05-19T10:40:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.3,10.7,3,,田中
2026-05-23T12:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8,10.3,4,,高橋
2026-05-03T12:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.3,8.2,4,,佐藤
2026-05-07T08:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.2,8,4,,佐藤
2026-05-11T10:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.4,9.6,4,,佐藤
2026-05-15T16:30:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.9,8.9,3,,高橋
2026-05-19T09:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,5.7,7.4,3,,佐藤
2026-05-24T12:30:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.5,8.4,4,,佐藤
2026-05-03T08:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.2,4.2,3,,佐藤
2026-05-08T12:30:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.5,4.5,2,,山本
2026-05-11T08:40:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.2,4.2,3,,高橋
2026-05-16T08:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.6,4.7,3,,鈴木
2026-05-19T16:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.4,4.4,3,,鈴木
2026-05-24T15:20:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.7,4.8,3,,高橋
2026-05-04T13:20:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,2,,鈴木
2026-05-08T15:10:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.5,4.6,2,,鈴木
2026-05-11T14:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.5,5.8,2,,高橋
2026-05-16T16:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,2,,鈴木
2026-05-20T14:30:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.9,5,2,,田中
2026-05-24T10:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.5,4.5,2,,田中
2026-05-03T11:30:00.000Z,神戸工場,TOSEI HRD-301S,1,178,10.1,13,5,7.3,鈴木
2026-05-07T14:40:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9.5,12.3,5,,田中
2026-05-11T08:50:00.000Z,神戸工場,TOSEI HRD-301S,1,0,12,15.5,4,,山本
2026-05-16T16:40:00.000Z,神戸工場,TOSEI HRD-301S,1,136,10.9,14.1,5,10.3,高橋
2026-05-19T13:20:00.000Z,神戸工場,TOSEI HRD-301S,1,0,11.4,14.7,5,,佐藤
2026-05-23T09:40:00.000Z,神戸工場,TOSEI HRD-301S,1,0,12.3,15.8,4,,高橋
2026-05-04T16:00:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.8,11.3,4,,田中
2026-05-08T11:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.5,11,4,,田中
2026-05-11T10:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.9,12.8,4,,鈴木
2026-05-15T13:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,10.4,13.4,4,,山本
2026-05-20T08:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.5,10.9,3,,田中
2026-05-24T14:10:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.5,10.9,4,,高橋
2026-05-03T13:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,8.6,11.1,3,,鈴木
2026-05-07T11:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,8.7,11.2,3,,田中
2026-05-12T08:50:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.5,9.7,4,,高橋
2026-05-16T16:50:00.000Z,神戸工場,TOSEI HRD-221,3,0,7,9.1,4,,高橋
2026-05-20T09:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,8.7,11.2,3,,山本
2026-05-23T11:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.8,10,3,,高橋
2026-05-04T16:40:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.4,8.3,3,,田中
2026-05-08T11:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.3,8.1,3,,山本
2026-05-11T12:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.6,7.3,2,,高橋
2026-05-16T12:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,7,9.1,3,,田中
2026-05-19T12:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.8,7.5,2,,佐藤
2026-05-24T09:40:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.3,6.8,3,,高橋
2026-05-03T14:30:00.000Z,青山特殊工場,TOSEI TR-228F,1,74,8,10.3,2,13.9,佐藤
2026-05-07T09:00:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,6.9,8.9,2,,佐藤
2026-05-11T09:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.9,11.5,2,,佐藤
2026-05-16T11:40:00.000Z,青山特殊工場,TOSEI TR-228F,1,58,8.3,10.7,2,18.4,鈴木
2026-05-20T08:40:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,7.7,9.9,2,,鈴木
2026-05-23T12:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.6,11.1,2,,高橋
2026-05-03T16:10:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.3,6.8,1,,山本
2026-05-08T12:30:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.8,6.2,1,,鈴木
2026-05-12T13:20:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.5,5.8,2,,鈴木
2026-05-16T08:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.2,6.7,1,,高橋
2026-05-20T10:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.8,6.2,1,,鈴木
2026-05-24T11:20:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.6,7.2,2,,佐藤
2026-06-03T09:00:00.000Z,亀山工場,TOSEI HRD-301S,1,263,12.4,15.9,5,6,山本
2026-06-07T12:30:00.000Z,亀山工場,TOSEI HRD-301S,1,0,13.1,16.8,4,,田中
2026-06-12T08:20:00.000Z,亀山工場,TOSEI HRD-301S,1,0,12.6,16.2,5,,田中
2026-06-16T16:00:00.000Z,亀山工場,TOSEI HRD-301S,1,193,10.8,13.9,4,7.2,鈴木
2026-06-19T15:10:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.2,13.1,4,,山本
2026-06-24T11:30:00.000Z,亀山工場,TOSEI HRD-301S,1,0,13.1,16.8,4,,高橋
2026-06-03T13:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.5,12.2,4,,田中
2026-06-08T08:00:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.5,12.2,4,,田中
2026-06-11T10:50:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.4,10.8,4,,山本
2026-06-15T11:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.1,10.4,4,,鈴木
2026-06-19T15:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.7,9.9,3,,高橋
2026-06-24T10:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,10,12.9,4,,田中
2026-06-04T15:50:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.1,5.3,4,,佐藤
2026-06-08T08:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.6,5.9,3,,鈴木
2026-06-11T14:00:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.8,4.9,3,,山本
2026-06-16T14:00:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.8,6.2,3,,佐藤
2026-06-19T12:00:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.1,5.3,4,,山本
2026-06-23T11:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.6,4.7,3,,山本
2026-06-04T12:30:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.4,8.3,3,,鈴木
2026-06-07T14:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,7.2,9.3,3,,高橋
2026-06-12T15:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.5,8.4,3,,山本
2026-06-16T16:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6,7.8,3,,田中
2026-06-19T15:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.2,8,3,,田中
2026-06-24T15:30:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.9,7.6,3,,高橋
2026-06-03T14:20:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.8,6.2,3,,田中
2026-06-08T14:50:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.4,7,3,,鈴木
2026-06-12T08:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.6,7.2,2,,高橋
2026-06-15T13:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.7,6.1,2,,佐藤
2026-06-20T12:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.5,5.8,3,,山本
2026-06-24T12:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.8,6.2,2,,高橋
2026-06-03T15:20:00.000Z,亀山工場,QDF-151R,1,0,2.1,2.8,1,,高橋
2026-06-07T16:10:00.000Z,亀山工場,QDF-151R,1,0,2.6,3.4,1,,佐藤
2026-06-11T14:50:00.000Z,亀山工場,QDF-151R,1,0,2.5,3.3,1,,佐藤
2026-06-16T16:40:00.000Z,亀山工場,QDF-151R,1,0,2.6,3.4,1,,佐藤
2026-06-20T11:00:00.000Z,亀山工場,QDF-151R,1,0,2.5,3.3,1,,田中
2026-06-24T11:40:00.000Z,亀山工場,QDF-151R,1,0,2.4,3.1,2,,高橋
2026-06-04T09:50:00.000Z,白浜工場,TOSEI HRD-301S,1,202,8,10.3,3,5,鈴木
2026-06-07T10:00:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.2,11.8,3,,山本
2026-06-12T12:50:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.1,10.4,3,,佐藤
2026-06-16T14:40:00.000Z,白浜工場,TOSEI HRD-301S,1,166,9.3,12,3,7.2,佐藤
2026-06-20T16:40:00.000Z,白浜工場,TOSEI HRD-301S,1,0,10,12.9,4,,佐藤
2026-06-24T11:00:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.1,10.4,4,,田中
2026-06-04T14:20:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.6,12.4,4,,鈴木
2026-06-07T11:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7.4,9.6,3,,鈴木
2026-06-12T12:30:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.2,11.9,4,,鈴木
2026-06-16T15:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.7,11.2,4,,田中
2026-06-19T12:20:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.1,11.7,4,,高橋
2026-06-24T16:10:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.7,11.2,4,,佐藤
2026-06-04T10:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.5,9.7,4,,鈴木
2026-06-07T10:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.3,8.1,4,,田中
2026-06-11T11:30:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.8,10,4,,鈴木
2026-06-16T16:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,8.1,10.4,4,,田中
2026-06-20T12:50:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.6,8.5,4,,佐藤
2026-06-23T09:10:00.000Z,白浜工場,TOSEI HRD-301S,3,0,8.1,10.4,3,,佐藤
2026-06-03T11:10:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.5,4.5,3,,田中
2026-06-07T12:40:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.9,5.1,3,,佐藤
2026-06-11T16:30:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.1,4,3,,田中
2026-06-16T10:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.2,4.2,3,,高橋
2026-06-20T08:20:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.2,4.2,3,,鈴木
2026-06-23T13:20:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.2,4.2,3,,高橋
2026-06-03T09:30:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.7,6.1,3,,高橋
2026-06-07T10:20:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,2,,高橋
2026-06-11T14:20:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.5,5.8,2,,佐藤
2026-06-16T10:20:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.8,4.9,2,,高橋
2026-06-20T10:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.5,5.8,2,,鈴木
2026-06-24T11:20:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.1,5.3,2,,鈴木
2026-06-04T09:50:00.000Z,神戸工場,TOSEI HRD-301S,1,167,11.8,15.2,4,9.1,高橋
2026-06-08T13:40:00.000Z,神戸工場,TOSEI HRD-301S,1,0,12,15.5,5,,山本
2026-06-11T09:30:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.2,13.1,4,,佐藤
2026-06-15T11:10:00.000Z,神戸工場,TOSEI HRD-301S,1,133,9.6,12.4,4,9.3,田中
2026-06-20T15:10:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9.9,12.8,4,,田中
2026-06-24T13:20:00.000Z,神戸工場,TOSEI HRD-301S,1,0,11.3,14.6,4,,高橋
2026-06-04T14:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.9,12.8,3,,高橋
2026-06-07T11:40:00.000Z,神戸工場,TOSEI HRD-301S,2,0,10.2,13.2,4,,山本
2026-06-12T08:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.4,10.8,4,,田中
2026-06-16T10:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.1,10.4,3,,田中
2026-06-20T14:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.3,10.7,4,,高橋
2026-06-23T09:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.6,11.1,3,,高橋
2026-06-04T15:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.6,9.8,3,,鈴木
2026-06-07T14:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.3,8.2,3,,鈴木
2026-06-12T16:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.2,8,3,,佐藤
2026-06-16T11:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.3,9.4,3,,佐藤
2026-06-20T15:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.4,8.3,3,,山本
2026-06-23T08:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.2,8,3,,佐藤
2026-06-04T11:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.6,7.3,2,,田中
2026-06-08T14:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.6,7.3,3,,山本
2026-06-11T11:40:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.5,7.1,3,,山本
2026-06-15T10:30:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.1,7.9,3,,山本
2026-06-20T10:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.5,7.1,3,,鈴木
2026-06-24T14:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,4.9,6.4,3,,山本
2026-06-03T10:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,82,9.8,12.6,2,15.3,田中
2026-06-08T12:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.1,10.4,2,,田中
2026-06-12T14:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8,10.3,2,,鈴木
2026-06-15T10:00:00.000Z,青山特殊工場,TOSEI TR-228F,1,65,10.3,13.3,2,20.4,鈴木
2026-06-19T16:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.5,11,2,,高橋
2026-06-23T13:10:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,10.1,13,2,,鈴木
2026-06-04T12:30:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,6.3,8.1,2,,鈴木
2026-06-08T15:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.8,7.5,2,,高橋
2026-06-11T08:10:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5,6.5,1,,田中
2026-06-15T16:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.3,6.8,2,,山本
2026-06-19T08:30:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,6,7.8,2,,高橋
2026-06-23T13:10:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,6.3,8.1,1,,佐藤
2026-07-03T09:00:00.000Z,亀山工場,TOSEI HRD-301S,1,269,12.4,15.9,4,5.9,佐藤
2026-07-07T11:00:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.8,13.9,4,,田中
2026-07-11T13:40:00.000Z,亀山工場,TOSEI HRD-301S,1,0,11.5,14.8,5,,鈴木
2026-07-16T08:40:00.000Z,亀山工場,TOSEI HRD-301S,1,205,12.5,16.1,4,7.8,高橋
2026-07-20T10:00:00.000Z,亀山工場,TOSEI HRD-301S,1,0,10.9,14.1,4,,佐藤
2026-07-23T12:10:00.000Z,亀山工場,TOSEI HRD-301S,1,0,11.5,14.8,4,,佐藤
2026-07-04T16:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.3,12,4,,田中
